"date","time","username","name","tweet","replies_count","retweets_count","likes_count"
2018-10-19,"01:06:58","sugawitter","菅 義偉","平成30年10月19日(金)午前-内閣官房長官記者会見   https://t.co/BtC9vJp21g  https://t.co/BtC9vJp21g",2,21,60
2018-10-18,"01:12:28","sugawitter","菅 義偉","平成30年10月18日(木)午後-内閣官房長官記者会見   https://t.co/9bVWDJDgVs  https://t.co/9bVWDJDgVs",7,34,116
2018-10-18,"01:10:53","sugawitter","菅 義偉","平成30年10月18日(木)午前-内閣官房長官記者会見   https://t.co/hJL39khncP  https://t.co/hJL39khncP",1,30,98
2018-10-17,"01:09:52","sugawitter","菅 義偉","平成30年10月17日(水)午後-内閣官房長官記者会見   https://t.co/Sq86q2wpna  https://t.co/Sq86q2wpna",2,18,64
2018-10-17,"01:08:10","sugawitter","菅 義偉","平成30年10月17日(水)午前-内閣官房長官記者会見   https://t.co/P1exlzuNTT  https://t.co/P1exlzuNTT",0,30,73
2018-10-16,"01:52:29","sugawitter","菅 義偉","平成30年10月16日(火)午後-内閣官房長官記者会見   https://t.co/UXUL33suy9  https://t.co/UXUL33suy9",4,26,89
2018-10-16,"01:49:51","sugawitter","菅 義偉","平成30年10月16日(火)午前-内閣官房長官記者会見   https://t.co/WkXmwWOO6U  https://t.co/WkXmwWOO6U",2,29,102
2018-10-15,"01:27:58","sugawitter","菅 義偉","平成30年10月15日(月)午後-内閣官房長官記者会見   https://t.co/S4FGlKTqDC  https://t.co/S4FGlKTqDC",10,24,95
2018-10-15,"01:26:59","sugawitter","菅 義偉","平成30年10月15日(月)午前-内閣官房長官記者会見   https://t.co/49LWre6oau  https://t.co/49LWre6oau",3,27,98
2018-10-12,"01:29:07","sugawitter","菅 義偉","天皇陛下譲位で菅義偉官房長官「国民がこぞって祝意を示す」　来年５月１日と１０月２２日祝日に 【産経ニュース2018/10/12 13:16】...  https://t.co/cTVGsUGHMz",30,335,1160
2018-10-12,"01:24:26","sugawitter","菅 義偉","平成30年10月12日(金)午後-内閣官房長官記者会見   https://t.co/BAsaRuF4YM  https://t.co/BAsaRuF4YM",2,19,67
2018-10-12,"01:23:22","sugawitter","菅 義偉","平成30年10月12日(金)午前-内閣官房長官記者会見   https://t.co/jNgaV2MGFm  https://t.co/jNgaV2MGFm",1,18,66
2018-10-11,"01:26:16","sugawitter","菅 義偉","平成30年10月11日(木)午後-内閣官房長官記者会見   https://t.co/iFQRMqnYv1  https://t.co/iFQRMqnYv1",11,26,113
2018-10-11,"01:25:10","sugawitter","菅 義偉","平成30年10月11日(木)午前-内閣官房長官記者会見   https://t.co/PhgbA1ng2p  https://t.co/PhgbA1ng2p",0,30,96
2018-10-10,"01:36:41","sugawitter","菅 義偉","外国人労働者受け入れ　一部制約を検討 【日テレニュース24 2018/10/10 14:12】   https://t.co/GStN5CGZ4n  https://t.co/GStN5CGZ4n",132,497,988
2018-10-10,"01:24:25","sugawitter","菅 義偉","平成30年10月10日(水)午後-内閣官房長官記者会見   https://t.co/9GHRjfpl0d  https://t.co/9GHRjfpl0d",1,32,76
2018-10-10,"01:22:38","sugawitter","菅 義偉","平成30年10月10日(水)午前-内閣官房長官記者会見   https://t.co/AWPxBE5xgw  https://t.co/AWPxBE5xgw",2,26,90
2018-10-09,"01:04:40","sugawitter","菅 義偉","平成30年10月9日(火)午後-内閣官房長官記者会見 （野上浩太郎内閣官房副長官）   https://t.co/fsz5KeyziA  https://t.co/fsz5KeyziA",9,24,86
2018-10-09,"00:43:00","sugawitter","菅 義偉","平成30年10月9日(火)午前-内閣官房長官記者会見 （西村康稔内閣官房副長官）   https://t.co/Uf6PYy4DjF  https://t.co/Uf6PYy4DjF",2,35,105
2018-10-07,"00:57:05","sugawitter","菅 義偉","外国人材受け入れ体制構築へ 臨時国会で法整備の考え 官房長官 【NHK 2018/10/7 12:03】...  https://t.co/JX69iJDOck",181,255,447
2018-10-05,"01:41:18","sugawitter","菅 義偉","平成30年10月5日(金)午後-内閣官房長官記者会見   https://t.co/WwOrwp60fQ  https://t.co/WwOrwp60fQ",8,41,126
2018-10-04,"05:20:48","sugawitter","菅 義偉","平成30年10月4日(木)午後-内閣官房長官記者会見   https://t.co/C7rjCOZPGC  https://t.co/C7rjCOZPGC",6,36,133
2018-10-04,"05:20:18","sugawitter","菅 義偉","平成30年10月4日(木)午前-内閣官房長官記者会見  [冒頭発言] ・臨時閣議の概要について ・副大臣及び大臣政務官の人事について ・日・メコン地域諸国首脳会議について   https://t.co/hfBw6olZ7G  https://t.co/hfBw6olZ7G",0,43,123
2018-10-03,"01:43:36","sugawitter","菅 義偉","平成30年10月3日(水)午後-内閣官房長官記者会見   https://t.co/TrmLYTeCwc  https://t.co/TrmLYTeCwc",8,29,123
2018-10-03,"01:43:11","sugawitter","菅 義偉","平成30年10月3日(水)午前-内閣官房長官記者会見   https://t.co/mOQoqWgVLe  https://t.co/mOQoqWgVLe",0,28,85
2018-10-02,"16:06:43","sugawitter","菅 義偉","平成30年10月2日(火)午後3- 内閣官房長官記者会見(初閣議後)  [冒頭発言] ・初閣議の概要について   https://t.co/SE9jDpX6zg  https://t.co/SE9jDpX6zg",12,37,137
2018-10-02,"00:48:07","sugawitter","菅 義偉","平成30年10月2日(火)午後2-内閣官房長官記者会見(閣僚等名簿発表)  [冒頭発言] ・閣僚等名簿の発表について   https://t.co/nyK0FOaEaZ  https://t.co/nyK0FOaEaZ",7,65,197
2018-10-02,"00:47:33","sugawitter","菅 義偉","平成30年10月2日(火)午後-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・本庶佑副院長･特別教授のノーベル生理学・医学賞受賞について   https://t.co/Y8IxU9NH9R  https://t.co/Y8IxU9NH9R",1,23,97
2018-10-01,"00:55:15","sugawitter","菅 義偉","平成30年10月1日(月)午後-内閣官房長官記者会見   https://t.co/i1JNNyArPu  https://t.co/i1JNNyArPu",5,23,84
2018-10-01,"00:33:56","sugawitter","菅 義偉","平成30年10月1日(月)午前-内閣官房長官記者会見   https://t.co/m5teJOD7xy  https://t.co/m5teJOD7xy",9,53,150
2018-09-28,"00:53:31","sugawitter","菅 義偉","北海道地震や5府県の台風被害を激甚災害に指定 【ANN 2018/9/28 15:11】  政府は28日の閣議で、北海道胆振東部地震と8月から9月に相次いだ台風などに伴う豪雨で被害を受けた大阪や新潟など5つの府県について、激甚災害に指定することを決定しました。...  https://t.co/Q3hiIGapL7",11,206,375
2018-09-28,"00:50:26","sugawitter","菅 義偉","平成30年9月28日(金)午後-内閣官房長官記者会見  [冒頭発言] ・「平成３０年北海道胆振東部地震及び平成３０年台風第２１号に関する関係閣僚会議」及び「観光戦略実行推進会議」合同会議について   https://t.co/WtSEhYoZeV  https://t.co/WtSEhYoZeV",14,24,73
2018-09-28,"00:49:57","sugawitter","菅 義偉","平成30年9月28日(金)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・統合イノベーション戦略推進会議について ・ラフモン・タジキスタン共和国大統領の来日について   https://t.co/F8HSfj71af  https://t.co/F8HSfj71af",0,22,76
2018-09-27,"01:17:04","sugawitter","菅 義偉","平成30年9月27日(木)午後-内閣官房長官記者会見   https://t.co/pX76F2vPjB  https://t.co/pX76F2vPjB",1,29,108
2018-09-27,"01:16:46","sugawitter","菅 義偉","平成30年9月27日(木)午前-内閣官房長官記者会見   https://t.co/BVcrcZL03y  https://t.co/BVcrcZL03y",0,22,74
2018-09-26,"16:30:19","sugawitter","菅 義偉","https://t.co/725Wy1zD1k",9,48,131
2018-09-26,"00:34:59","sugawitter","菅 義偉","平成30年9月26日(水)午後-内閣官房長官記者会見   https://t.co/s0h42VUSvd  https://t.co/s0h42VUSvd",12,17,87
2018-09-26,"00:33:10","sugawitter","菅 義偉","平成30年9月26日(水)午前-内閣官房長官記者会見   https://t.co/Z0t767OO2L  https://t.co/Z0t767OO2L",1,22,97
2018-09-25,"01:03:26","sugawitter","菅 義偉","平成30年9月25日(火)午後-内閣官房長官記者会見   https://t.co/KQ0igW8PDL  https://t.co/KQ0igW8PDL",5,45,143
2018-09-24,"19:44:49","sugawitter","菅 義偉","平成30年9月25日(火)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について   https://t.co/0uolmOW89i  https://t.co/0uolmOW89i",3,45,129
2018-09-22,"02:06:28","sugawitter","菅 義偉","こんにちは、  スタッフから報告いたします。 本日「平成30年北海道胆振東部地震被災者支援募金」活動を行いました。  皆様からお預かりした募金は自民党県連を通じて、早急に被災地へ届けます。  ご協力、誠にありがとうございました。  すが義偉事務所",59,1394,4433
2018-09-21,"00:48:29","sugawitter","菅 義偉","平成30年9月21日(金)午後-内閣官房長官記者会見   https://t.co/fBUvXxMQ1w  https://t.co/fBUvXxMQ1w",7,32,83
2018-09-21,"00:47:52","sugawitter","菅 義偉","平成30年9月21日(金)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・観光戦略実行推進会議について ・重要インフラの緊急点検に関する関係閣僚会議について ・安倍総理のニューヨーク国連総会出席について   https://t.co/ai4PzA65gm  https://t.co/ai4PzA65gm",5,53,151
2018-09-19,"23:47:57","sugawitter","菅 義偉","平成30年9月20日(木)午後-内閣官房長官記者会見   https://t.co/l537C9Uted  https://t.co/l537C9Uted",2,37,151
2018-09-19,"23:47:37","sugawitter","菅 義偉","平成30年9月20日(木)午前-内閣官房長官記者会見   https://t.co/ml47BCDYQv  https://t.co/ml47BCDYQv",1,23,102
2018-09-19,"00:58:55","sugawitter","菅 義偉","平成30年9月19日(水)午後-内閣官房長官記者会見   https://t.co/nNatnCbfKc  https://t.co/nNatnCbfKc",2,30,86
2018-09-19,"00:56:33","sugawitter","菅 義偉","平成30年9月19日(水)午前-内閣官房長官記者会見   https://t.co/aWLLMw7dpc  https://t.co/aWLLMw7dpc",1,24,90
2018-09-18,"16:16:05","sugawitter","菅 義偉","菅義偉官房長官「日米同盟、抑止力向上し強固に」安保関連法成立３年 【産経新聞　2018/9/19 23:32】  菅義偉官房長官は１８日の記者会見で、１９日で成立から３年を迎える安全保障関連法について「日米同盟の抑止力が向上し、かつてないほど強固になった」と述べた。...  https://t.co/bvlB4oPzC2",21,406,1256
2018-09-18,"00:53:33","sugawitter","菅 義偉","平成30年9月18日(火)午後-内閣官房長官記者会見   https://t.co/JO2LQ271Vs  https://t.co/JO2LQ271Vs",3,22,104
2018-09-17,"21:49:34","sugawitter","菅 義偉","平成30年9月18日(火)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について   https://t.co/aisB7BMsjo  https://t.co/aisB7BMsjo",1,24,85
2018-09-16,"16:17:31","sugawitter","菅 義偉","菅氏「基地返還が実行されないと県民は国を信用しない」 【朝日新聞　2018/9/16 21:08】  菅義偉官房長官（発言録）...  https://t.co/Pqw6EGoqRU",8,145,353
2018-09-14,"04:21:06","sugawitter","菅 義偉","平成30年9月14日(金)午後-内閣官房長官記者会見   https://t.co/WMJASDpkS1  https://t.co/WMJASDpkS1",2,34,123
2018-09-14,"04:20:42","sugawitter","菅 義偉","平成30年9月14日(金)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について   https://t.co/H1fJL9JbNI  https://t.co/H1fJL9JbNI",1,28,100
2018-09-13,"01:01:46","sugawitter","菅 義偉","平成30年9月13日(木)午後-内閣官房長官記者会見  [冒頭発言] ・平成３０年北海道胆振（いぶり）東部地震について（１０）   https://t.co/gLl6e8sPwb  https://t.co/gLl6e8sPwb",1,42,124
2018-09-13,"01:01:15","sugawitter","菅 義偉","平成30年9月13日(木)午前-内閣官房長官記者会見   https://t.co/Jhf5pJQmJV  https://t.co/Jhf5pJQmJV",0,19,82
2018-09-12,"04:26:49","sugawitter","菅 義偉","領土問題解決して平和条約締結の方針変わらない＝ロ大統領発言で官房長官  ロイター　2018/9/12 18:24...  https://t.co/hgs50bhGeL",26,407,828
2018-09-12,"03:16:18","sugawitter","菅 義偉","平成30年9月12日(水)午後-内閣官房長官記者会見   https://t.co/bsFefTblyC  https://t.co/bsFefTblyC",1,37,96
2018-09-12,"03:15:55","sugawitter","菅 義偉","平成30年9月12日(水)午前-内閣官房長官記者会見   https://t.co/LWbn4z6WnQ  https://t.co/LWbn4z6WnQ",2,34,90
2018-09-11,"16:16:10","sugawitter","菅 義偉","平成30年9月11日(火)午後-内閣官房長官記者会見   https://t.co/pHJdcGHuiA  https://t.co/pHJdcGHuiA",2,37,133
2018-09-10,"20:20:32","sugawitter","菅 義偉","平成30年9月11日(火)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について   https://t.co/NYqrfqDfDR  https://t.co/NYqrfqDfDR",5,48,113
2018-09-10,"01:00:44","sugawitter","菅 義偉","平成30年9月10日(月)午後-内閣官房長官記者会見   https://t.co/fNbO1Ze5UH  https://t.co/fNbO1Ze5UH",3,38,97
2018-09-10,"01:00:20","sugawitter","菅 義偉","平成30年9月10日(月)午後-内閣官房長官記者会見",1,25,87
2018-09-09,"23:39:15","sugawitter","菅 義偉","平成30年9月10日(月)午前-内閣官房長官記者会見  [冒頭発言]  ・平成３０年北海道胆振（いぶり）東部地震について（９）   https://t.co/TTWSd39rEZ  https://t.co/TTWSd39rEZ",1,27,69
2018-09-09,"23:38:50","sugawitter","菅 義偉","平成30年9月10日(月)午前-内閣官房長官記者会見  [冒頭発言] ・平成３０年北海道胆振（いぶり）東部地震について（９）   https://t.co/TTWSd39rEZ  https://t.co/TTWSd39rEZ",1,30,111
2018-09-09,"16:09:35","sugawitter","菅 義偉","平成30年9月9日(日)午後-内閣官房長官記者会見  [冒頭発言] ・平成３０年北海道胆振（いぶり）東部地震について（８）   https://t.co/pQLRC51gBk  https://t.co/pQLRC51gBk",5,49,154
2018-09-08,"00:35:16","sugawitter","菅 義偉","平成30年9月8日(土)午前-内閣官房長官記者会見  [冒頭発言] ・平成３０年北海道胆振（いぶり）東部地震について（７）   https://t.co/KdmvYhhzzy  https://t.co/KdmvYhhzzy",3,89,206
2018-09-07,"19:22:36","sugawitter","菅 義偉","平成30年9月7日(金)午後-内閣官房長官記者会見  [冒頭発言] ・平成３０年北海道胆振（いぶり）東部地震について（６）   https://t.co/Aeps3Y9YVx  https://t.co/Aeps3Y9YVx",4,41,123
2018-09-07,"00:35:08","sugawitter","菅 義偉","平成30年9月7日(金)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・平成３０年北海道胆振（いぶり）東部地震について（５）   https://t.co/CVo5fqaUcm  https://t.co/CVo5fqaUcm",2,43,116
2018-09-07,"00:34:37","sugawitter","菅 義偉","平成30年9月6日(木)午後-内閣官房長官記者会見  [冒頭発言] ・北海道胆振地方中東部を震源とする地震について（４）   https://t.co/M6pH3Z1Die  https://t.co/M6pH3Z1Die",1,31,81
2018-09-06,"00:19:54","sugawitter","菅 義偉","平成30年9月6日(木)午前３-内閣官房長官記者会見  [冒頭発言] ・北海道胆振地方中東部を震源とする地震について（３） ・平成３０年７月豪雨について（１９）   https://t.co/X46pWiKV9y  https://t.co/X46pWiKV9y",3,78,184
2018-09-05,"16:04:04","sugawitter","菅 義偉","平成30年9月6日(木)午前２-内閣官房長官記者会見  [冒頭発言] ・北海道胆振地方中東部を震源とする地震について（２）   https://t.co/gUfJbN6l86  https://t.co/gUfJbN6l86",3,75,109
2018-09-05,"16:03:32","sugawitter","菅 義偉","平成30年9月6日(木)午前-内閣官房長官記者会見  [冒頭発言] ・北海道胆振地方中東部を震源とする地震について（１）   https://t.co/vp66aAhIlN  https://t.co/vp66aAhIlN",1,115,147
2018-09-05,"01:47:12","sugawitter","菅 義偉","関空足止め客2500人を移送＝菅官房長官 【ロイター通信　2018/9/5 17:00】...  https://t.co/SNgHcB2yEz",5,201,617
2018-09-05,"00:51:58","sugawitter","菅 義偉","平成30年9月5日(水)午後-内閣官房長官記者会見   https://t.co/KwSs3MkHy9  https://t.co/KwSs3MkHy9",1,22,81
2018-09-03,"22:05:32","sugawitter","菅 義偉","平成30年9月4日(火)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について   https://t.co/zYIf9pz7JI  https://t.co/zYIf9pz7JI",2,28,83
2018-09-02,"20:17:17","sugawitter","菅 義偉","平成30年9月3日(月)午前-内閣官房長官記者会見   https://t.co/40Trx9GBCM  https://t.co/40Trx9GBCM",5,49,270
2018-08-31,"02:20:32","sugawitter","菅 義偉","平成30年8月31日(金)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・平成３０年７月豪雨に係る初動対応検証チームについて ・観光戦略実行推進会議について ・安倍総理の徳島県訪問について   https://t.co/OICdAC5CjT  https://t.co/OICdAC5CjT",22,31,112
2018-08-30,"00:44:40","sugawitter","菅 義偉","平成30年8月30日(木)午前-内閣官房長官記者会見   https://t.co/s0u0BPLh0d  https://t.co/s0u0BPLh0d",4,35,128
2018-08-29,"05:51:02","sugawitter","菅 義偉","首相 宇宙やサイバー空間の防衛力整備の検討を要請 【NHK 2018/8/29 18:49】...  https://t.co/YF812dPsQh",38,378,848
2018-08-29,"05:47:04","sugawitter","菅 義偉","平成30年8月29日(水)午前-内閣官房長官記者会見  [冒頭発言] ・安倍総理の愛知県及び三重県訪問について ・モレノ・エクアドル共和国大統領及び同令夫人の来日について   https://t.co/7kwTRNBBsS  https://t.co/7kwTRNBBsS",4,28,111
