date,time,username,name,tweet,tweet_en,replies_count,retweets_count,likes_count
2017-11-26,23:47:33,sugawitter,菅 義偉,平成29年11月27日(月)午後-内閣官房長官記者会見   https://t.co/AVWrxVr1yp  https://t.co/lqjpZGzFbt,2017 November 27 (Monday) afternoon - Chief Cabinet Secretary press conference https://t.co/AVWrxVr1yp https://t.co/lqjpZGzFbt,4,28,79
2017-11-26,23:33:53,sugawitter,菅 義偉,平成29年11月27日(月)午前-内閣官房長官記者会見   https://t.co/eR1F9WYfIy  https://t.co/SizsYJNc1E,2017 November 27 (Monday) morning - Chief Cabinet Secretary press conference https://t.co/eR1F9WYfIy https://t.co/SizsYJNc1E,1,28,88
2017-11-25,2:23:20,sugawitter,菅 義偉,こんばんは。  昨日、日ＥＵ経済連携協定と先々週に大筋合意したＴＰＰ１１の発効を見据え、  メリットを最大限に活かすために「総合的なＴＰＰ等関連政策大綱」を決定しました。...  https://t.co/UHh3Q4i7Hm,"good evening. Yesterday, the day anticipation of the entry into force TPP11 of that outline agreed to EU Economic Partnership Agreement and the week before last, we decided to ""comprehensive TPP, etc. related policies Charter"" in order to take full advantage of the benefits. ... https://t.co/UHh3Q4i7Hm",31,249,641
2017-11-24,0:09:54,sugawitter,菅 義偉,【北朝鮮船漂着】菅官房長官、工作員の可能性も踏まえ慎重に調査 【産経新聞　2017/11/24 15:14】...  https://t.co/uIg8rNsEfT,"[North Korean ship washed ashore], but Chief Cabinet Secretary, based on the possibility of operatives carefully study [Sankei Shimbun 2017/11/24 15:14] ... https://t.co/uIg8rNsEfT",56,754,1180
2017-11-24,0:07:44,sugawitter,菅 義偉,菅官房長官、慰安婦像受け入れに「極めて遺憾」 【JNN 2017/11/24】...  https://t.co/x3Hc9McqCq,"But Chief Cabinet Secretary, ""extremely regrettable"" to the comfort women image acceptance [JNN 2017/11/24] ... https://t.co/x3Hc9McqCq",38,188,462
2017-11-24,0:05:09,sugawitter,菅 義偉,平成29年11月24日(金)午後-内閣官房長官記者会見   https://t.co/SICLX4wJqb  https://t.co/BYKHJf7LOM,2017 November 24 (Friday) afternoon - Chief Cabinet Secretary press conference https://t.co/SICLX4wJqb https://t.co/BYKHJf7LOM,2,26,71
2017-11-23,23:42:05,sugawitter,菅 義偉,平成29年11月24日(金)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・ラジャオナリマンピアニナ・マダガスカル共和国大統領の来日について...  https://t.co/zv9dyelbvo,2017 November 24 (Friday) morning - Chief Cabinet Secretary press conference [beginning remarks] · For Cabinet overview of Raja Ona Remanufacturing peer Nina Madagascar for the visit to Japan of the President ... https://t.co / zv9dyelbvo,3,35,103
2017-11-22,0:23:01,sugawitter,菅 義偉,平成29年11月22日(水)午後-内閣官房長官記者会見   https://t.co/4SNMNurw3x  https://t.co/qFWJPFmDh1,2017 November 22 (Wednesday) afternoon - Chief Cabinet Secretary press conference https://t.co/4SNMNurw3x https://t.co/qFWJPFmDh1,7,25,76
2017-11-21,23:58:08,sugawitter,菅 義偉,皇室会議、12月１日開催　官房長官発表   【日本経済新聞　2017/11/12 9:20】...  https://t.co/M3RsXDCVIv,"Imperial Household Council, held Chief Cabinet Secretary announced on December 1, [Nihon Keizai Shimbun 2017/11/12 9:20] ... https://t.co/M3RsXDCVIv",3,58,146
2017-11-21,23:55:19,sugawitter,菅 義偉,平成29年11月22日(水)午前2-内閣官房長官記者会見 （西村康稔内閣官房副長官）   https://t.co/hUBH2dLMTf  https://t.co/qaJAbP1kQu,2017 November 22 (Wednesday) morning 2-Chief Cabinet Secretary press conference (Yasutoshi Nishimura Chief Cabinet Deputy Secretary) https://t.co/hUBH2dLMTf https://t.co/qaJAbP1kQu,2,21,64
2017-11-21,23:54:22,sugawitter,菅 義偉,平成29年11月22日(水)午前-内閣官房長官記者会見  [冒頭発言] ・皇室会議の開催について   https://t.co/tksv6yNktj  https://t.co/TH7V8xpQgc,2017 November 22 (Wednesday) morning - for the holding of Chief Cabinet Secretary press conference [beginning remarks] · Imperial Household Council https://t.co/tksv6yNktj https://t.co/TH7V8xpQgc,2,32,78
2017-11-20,23:58:00,sugawitter,菅 義偉,平成29年11月21日(火)午後-内閣官房長官記者会見（野上浩太郎内閣官房副長官）   https://t.co/1hFKbSbesM  https://t.co/QnrMDym44m,2017 November 21 (Tuesday) afternoon - Chief Cabinet Secretary press conference (Kotaro Nogami Cabinet Deputy Chief Cabinet Secretary) https://t.co/1hFKbSbesM https://t.co/QnrMDym44m,8,30,92
2017-11-20,23:57:39,sugawitter,菅 義偉,平成29年11月21日(火)午前-内閣官房長官記者会見（西村康稔内閣官房副長官）  [冒頭発言] ・閣議の概要について ・アンリ・ルクセンブルク大公国大公殿下に対する勲章の授与について...  https://t.co/fjQabikFNY,2017 November 21 (Tuesday) morning - Chief Cabinet Secretary press conference (Yasutoshi Nishimura Chief Cabinet Deputy Secretary) [beginning remarks] · For Cabinet overview of Henri Luxembourg for the award of the Medal to the Grand Duchy of Grand Duke Highness ... https : //t.co/fjQabikFNY,2,37,120
2017-11-20,15:10:43,sugawitter,菅 義偉,官房長官 「ふるさと納税で地域活性化期待」 【NHK 2017/11/21 20:03】...  https://t.co/XDl7Z9W4Ta,"Chief Cabinet Secretary ""hometown tax payment in the local revitalization expected"" [NHK 2017/11/21 20:03] ... https://t.co/XDl7Z9W4Ta",7,109,316
2017-11-19,23:36:03,sugawitter,菅 義偉,平成29年11月20日(月)午後-内閣官房長官記者会見  （野上浩太郎内閣官房副長官） [冒頭発言] ・なし   https://t.co/fIkwhKHVPi  https://t.co/WCtC75s3em,2017 November 20 (Monday) afternoon - Chief Cabinet Secretary press conference (Kotaro Nogami Cabinet Deputy Chief Cabinet Secretary) [beginning remarks] · No https://t.co/fIkwhKHVPi https://t.co/WCtC75s3em,4,23,83
2017-11-19,23:35:23,sugawitter,菅 義偉,平成29年11月20日(月)午前-内閣官房長官記者会見   https://t.co/D1uQmCY9KG  https://t.co/tVf657vejH,2017 November 20 (Monday) morning - Chief Cabinet Secretary press conference https://t.co/D1uQmCY9KG https://t.co/tVf657vejH,0,39,139
2017-11-17,0:21:25,sugawitter,菅 義偉,避難場所情報　新たにHP記載 【FNN 2017/11/17 8:00】...  https://t.co/N0J3HyGkIO,Evacuation location information newly HP described [FNN 2017/11/17 8:00] ... https://t.co/N0J3HyGkIO,14,182,306
2017-11-17,0:18:15,sugawitter,菅 義偉,平成29年11月17日(金)午後-内閣官房長官記者会見   https://t.co/dfNMzd2A9B  https://t.co/pCMGBnqaiE,2017 November 17 (Friday) afternoon - Chief Cabinet Secretary press conference https://t.co/dfNMzd2A9B https://t.co/pCMGBnqaiE,4,27,97
2017-11-17,0:17:53,sugawitter,菅 義偉,平成29年11月17日(金)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・国家公務員の給与について   https://t.co/4aTkzTvBVY  https://t.co/P4Iegzfd48,2017 November 17 (Friday) morning - https://t.co/4aTkzTvBVY https://t.co/P4Iegzfd48 for the salary of Chief Cabinet Secretary press conference [beginning remarks] about-Cabinet Overview and national civil servants,5,25,91
2017-11-16,0:09:29,sugawitter,菅 義偉,【北朝鮮情勢】中国の特使派遣、菅長官「北の非核化は日中の共通目標」連携強化に意欲 【産経新聞 2017/11/16 12:30】...  https://t.co/RSHpFsgQq0,"[North Korea situation] China's special envoy dispatched, willingness [Sankei Shimbun 2017/11/16 12:30] to strengthen cooperation ""common goal in the denuclearization of the North day"" but Secretary of ... https://t.co / RSHpFsgQq0",8,97,223
2017-11-16,0:03:51,sugawitter,菅 義偉,平成29年11月16日(木)午後-内閣官房長官記者会見   https://t.co/oR7Jh8iKq7  https://t.co/qZ8l556Wwu,2017 November 16 (Thursday) afternoon - Chief Cabinet Secretary press conference https://t.co/oR7Jh8iKq7 https://t.co/qZ8l556Wwu,3,29,83
2017-11-15,23:39:58,sugawitter,菅 義偉,平成29年11月16日(木)午前-内閣官房長官記者会見  [冒頭発言] ・臨時閣議の概要について   https://t.co/57cJHGyKEs  https://t.co/bz05JHlKg6,2017 November 16 (Thursday) morning - Chief Cabinet Secretary press conference About the beginning remarks] of-extraordinary cabinet meeting summary https://t.co/57cJHGyKEs https://t.co/bz05JHlKg6,6,42,132
2017-11-14,23:56:20,sugawitter,菅 義偉,日馬富士暴行に官房長官苦言　「伝統の重み受け止めて」 【朝日新聞　2017/11/15 12:53】  ■菅義偉官房長官（発言録）...  https://t.co/FMZV45QKJk,"Nichiba Fuji assault on ""to accept the weight of tradition,"" Chief Cabinet Secretary candid advice [Asahi Shimbun 2017/11/15 12:53] ■ Yoshihide Suga Chief Cabinet Secretary (remarks book) ... https://t.co/FMZV45QKJk",17,108,320
2017-11-14,23:54:57,sugawitter,菅 義偉,平成29年11月15日(水)午後-内閣官房長官記者会見   https://t.co/iW8grFbHkd  https://t.co/0Fp7ejYWUR,2017 November 15 (Wednesday) afternoon - Chief Cabinet Secretary press conference https://t.co/iW8grFbHkd https://t.co/0Fp7ejYWUR,1,25,71
2017-11-14,23:54:38,sugawitter,菅 義偉,平成29年11月15日(水)午前-内閣官房長官記者会見   https://t.co/lNfeNIwL3v  https://t.co/lGy2nXvfJV,2017 November 15 (Wednesday) morning - Chief Cabinet Secretary press conference https://t.co/lNfeNIwL3v https://t.co/lGy2nXvfJV,1,25,77
2017-11-14,2:43:43,sugawitter,菅 義偉,菅官房長官 「地方消費税」税源の偏り是正へ 【NHK 2017/11/14 13:01】...  https://t.co/IKDGAh42i2,"To bias correction Kan Chief Cabinet Secretary ""local consumption tax"" of tax revenue sources [NHK 2017/11/14 13:01] ... https://t.co/IKDGAh42i2",6,94,203
2017-11-14,2:36:03,sugawitter,菅 義偉,平成29年11月14日(火)午後-内閣官房長官記者会見   https://t.co/YgosW75spv  https://t.co/DuRGOSyGls,2017 November 14 (Tuesday) afternoon - Chief Cabinet Secretary press conference https://t.co/YgosW75spv https://t.co/DuRGOSyGls,4,27,110
2017-11-14,2:35:33,sugawitter,菅 義偉,平成29年11月14日(火)午前-内閣官房長官記者会見   https://t.co/L5boc2u6RK  https://t.co/KwoLCbVFYe,2017 November 14 (Tuesday) morning - Chief Cabinet Secretary press conference https://t.co/L5boc2u6RK https://t.co/KwoLCbVFYe,0,32,84
2017-11-12,23:55:56,sugawitter,菅 義偉,日中首脳会談「非常に有意義」　官房長官   【日本経済新聞　2017/11/13 12:30】...  https://t.co/Iez8QhL4Gm,"Summit meeting during the day ""very meaningful"" Chief Cabinet Secretary [Nihon Keizai Shimbun 2017/11/13 12:30] ... https://t.co/Iez8QhL4Gm",7,77,234
2017-11-12,23:53:13,sugawitter,菅 義偉,平成29年11月13日(月)午後-内閣官房長官記者会見   https://t.co/U3e2GWsoHo  https://t.co/0rlU95ddnd,2017 November 13 (Monday) afternoon - Chief Cabinet Secretary press conference https://t.co/U3e2GWsoHo https://t.co/0rlU95ddnd,6,46,147
2017-11-12,23:49:04,sugawitter,菅 義偉,平成29年11月13日(月)午前-内閣官房長官記者会見   https://t.co/EzAFodWOvq  https://t.co/qKKwT0hG1A,2017 November 13 (Monday) morning - Chief Cabinet Secretary press conference https://t.co/EzAFodWOvq https://t.co/qKKwT0hG1A,2,34,126
2017-11-10,23:55:54,sugawitter,菅 義偉,こんにちは。  今週、トランプ大統領が日本を訪問しました。...  https://t.co/flpzKkePXq,"Hello. This week, Trump President visited Japan. ... https://t.co/flpzKkePXq",33,283,1000
2017-11-10,0:06:58,sugawitter,菅 義偉,官房長官「再発防止を徹底したい」 【FNN 2017/11/10 12:50】...  https://t.co/iv7VEKdVKn,"Chief Cabinet Secretary ""I want to thoroughly prevent a recurrence"" [FNN 2017/11/10 12:50] ... https://t.co/iv7VEKdVKn",18,62,215
2017-11-10,0:03:33,sugawitter,菅 義偉,ＴＰＰ早期発効目指す＝菅長官 【時事通信　2017/11/10 12:32】...  https://t.co/anV5Fjt36t,TPP aim early entry into force = Kan Secretary [newsletter 2017/11/10 12:32] ... https://t.co/anV5Fjt36t,4,48,111
2017-11-10,0:00:31,sugawitter,菅 義偉,平成29年11月10日(金)午後-内閣官房長官記者会見   https://t.co/RPLPwTxWnJ  https://t.co/wrox6gbK7F,2017 November 10 (Friday) afternoon - Chief Cabinet Secretary press conference https://t.co/RPLPwTxWnJ https://t.co/wrox6gbK7F,2,26,97
2017-11-09,19:20:12,sugawitter,菅 義偉,平成29年11月10日(金)午前-内閣官房長官記者会見  [冒頭発言]  ・閣議の概要について  ・座間市における事件の再発防止に関する関係閣僚会議について...  https://t.co/qD7cCYR8L7,2017 November 10 (Friday) morning - Chief Cabinet Secretary press conference About the beginning remarks] · Cabinet Ministerial Conference on preventing recurrence of incidents in for-Zama overview of the ... https://t.co/ qD7cCYR8L7,7,61,145
2017-11-09,19:19:26,sugawitter,菅 義偉,平成29年11月10日(金)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・座間市における事件の再発防止に関する関係閣僚会議について...  https://t.co/ukr2lmPOh9,2017 November 10 (Friday) morning - Chief Cabinet Secretary press conference About the beginning remarks] · Cabinet Ministerial Conference on preventing recurrence of incidents in for-Zama overview of the ... https://t.co/ ukr2lmPOh9,4,62,152
2017-11-09,15:39:43,sugawitter,菅 義偉,菅長官  北朝鮮制裁決議「中国はしっかり実行を」 【毎日新聞　2017/11/10 22:26】...  https://t.co/6K3LFOfKbo,"Kan Secretary of North Korea sanctions ""China is firmly on the run"" [Mainichi Shimbun 2017/11/10 22:26] ... https://t.co/6K3LFOfKbo",4,99,269
2017-11-09,0:42:54,sugawitter,菅 義偉,官房長官「ＡＰＥＣで自由貿易の議論主導 北朝鮮問題も発信」 【NHK 2017/11/9 13:04】...  https://t.co/QRmmvRCw2x,"Chief Cabinet Secretary ""also outgoing discussion led by the North Korean issue of free trade in APEC"" [NHK 2017/11/9 13:04] ... https://t.co/QRmmvRCw2x",6,66,200
2017-11-09,0:04:33,sugawitter,菅 義偉,平成29年11月9日(木)午後-内閣官房長官記者会見   https://t.co/XuSaJhA7PX  https://t.co/cJviY1SwIh,2017 November 9 (Thursday) afternoon - Chief Cabinet Secretary press conference https://t.co/XuSaJhA7PX https://t.co/cJviY1SwIh,6,32,97
2017-11-08,23:52:22,sugawitter,菅 義偉,平成29年11月9日(木)午前-内閣官房長官記者会見  [冒頭発言] ・安倍総理のＡＰＥＣ首脳会議及びＡＳＥＡＮ関連首脳会議出席について...  https://t.co/pRq6wBBkpE,2017 November 9 (Thursday) morning - Chief Cabinet Secretary press conference [beginning remarks] - Prime Minister Abe APEC Leaders' Meeting and the ASEAN-related summit meeting about the ... https://t.co/pRq6wBBkpE,6,76,196
2017-11-08,0:50:56,sugawitter,菅 義偉,菅長官「力強いメッセージ」＝米大統領の韓国国会演説 【時事通信　2017/11/8 17:03】...  https://t.co/rscL5zlNgm,"South Korean National Assembly speech [newsletter 2017/11/8 17:03] Kan Secretary ""strong message"" = US President ... https://t.co/rscL5zlNgm",10,101,301
2017-11-07,23:51:08,sugawitter,菅 義偉,平成29年11月8日(水)午後-内閣官房長官記者会見   https://t.co/HUALo6G79R  https://t.co/YEPtQsA0mT,2017 November 8 (water) afternoon - Chief Cabinet Secretary press conference https://t.co/HUALo6G79R https://t.co/YEPtQsA0mT,3,46,146
